,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,source,ID
2874,2017-01-16,1484542800,70.9,47.4,57.4,70.9,47.4,57.4,50.5,79.4,0.0,0.0,0.0,,0.0,0.0,,6.1,67.5,1024.6,56.8,9.0,151.4,13.1,6.0,07:42:16,1484570536,17:54:40,1484607280,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2212
2875,2018-08-09,1533787200,89.7,74.7,81.9,91.9,74.7,83.6,67.9,63.9,0.0,,0.0,,0.0,0.0,20.5,14.0,294.8,1011.8,38.0,9.9,289.3,25.0,9.0,06:15:34,1533809734,20:09:46,1533859786,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3950
2876,2017-06-07,1496811600,80.9,61.5,71.5,80.0,61.5,71.4,52.3,52.7,0.0,0.0,0.0,,0.0,0.0,18.3,13.2,17.2,,9.7,9.3,355.7,30.5,10.0,05:39:38,1496831978,20:14:42,1496884482,0.48,Clear,Clear conditions throughout the day.,clear-day,obs,2642
2877,2019-11-09,1573275600,49.1,31.1,37.6,49.1,24.5,35.1,24.8,62.96,0.0,,0.0,,0.0,0.0,,6.8,56.1,,0.9,9.1,318.1,13.7,6.0,06:54:18,1573300458,17:25:21,1573338321,0.46,Clear,Clear conditions throughout the day.,clear-day,obs,5187
2878,2015-10-28,1446015600,75.6,64.8,70.0,75.6,64.8,70.0,62.0,76.7,0.0,0.0,0.0,,0.0,0.0,,14.4,163.7,1012.1,76.3,9.5,147.4,12.7,6.0,07:03:01,1446040981,18:01:51,1446080511,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,958
2879,2017-04-20,1492664400,71.5,62.7,67.4,71.5,62.7,67.4,58.7,74.6,0.03,100.0,8.33,['rain'],0.0,0.0,30.4,20.8,102.6,1015.0,73.5,9.4,206.8,17.8,6.0,06:49:49,1492688989,20:07:19,1492736839,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,obs,2513
2880,2019-08-31,1567227600,81.7,65.4,72.9,84.9,65.4,73.5,66.4,80.8,0.21,100.0,20.83,['rain'],0.0,0.0,,10.0,74.9,1019.1,70.7,9.5,46.5,3.8,7.0,06:29:27,1567250967,19:33:22,1567298002,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs,4994
2881,2020-03-24,1585022400,58.2,48.8,52.3,58.2,46.3,52.2,50.2,93.2,0.6,100.0,33.33,['rain'],0.0,0.0,,9.6,136.3,1018.4,79.3,5.7,68.5,6.0,3.0,07:18:30,1585048710,19:37:14,1585093034,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs,5686
2882,2016-10-08,1475899200,63.6,45.7,54.4,63.6,42.6,53.8,41.4,65.0,0.0,0.0,0.0,,0.0,0.0,22.4,14.8,317.5,1023.4,16.5,9.9,209.2,18.0,7.0,07:44:49,1475927089,19:09:59,1475968199,0.22,Clear,Clear conditions throughout the day.,clear-day,obs,2143
2883,2018-01-11,1515650400,58.0,32.3,46.5,58.0,19.8,40.7,35.3,66.37,0.0,,0.0,,0.0,0.0,45.4,30.0,260.7,1011.3,36.3,9.7,166.0,7.2,4.0,07:32:22,1515677542,17:42:29,1515714149,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3302
2884,2020-08-20,1597899600,99.6,70.4,84.6,96.7,70.4,84.0,56.2,41.09,0.0,,0.0,,0.0,0.0,,9.6,45.3,1009.9,5.8,9.9,420.4,21.2,9.0,07:02:59,1597924979,20:07:50,1597972070,0.01,Clear,Clear conditions throughout the day.,clear-day,obs,6100
2885,2017-08-05,1501905600,75.0,55.5,65.3,75.0,55.5,65.3,55.8,72.7,0.0,0.0,0.0,,0.0,0.0,18.3,9.2,244.5,1017.8,34.3,9.8,318.6,27.4,9.0,06:32:12,1501929132,20:36:58,1501979818,0.48,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,obs,2840
2886,2018-05-11,1526014800,86.6,67.5,76.6,85.5,67.5,76.4,56.9,51.7,0.0,0.0,0.0,,0.0,0.0,29.9,18.5,181.1,1011.0,4.1,9.9,335.8,29.1,10.0,06:20:17,1526037617,20:13:19,1526087599,0.91,Clear,Clear conditions throughout the day.,clear-day,obs,3752
2887,2016-02-19,1455865200,55.3,30.1,39.0,55.3,21.2,34.3,27.6,65.3,0.0,0.0,0.0,,0.0,1.9,29.9,19.8,160.2,1017.2,31.4,9.9,174.2,15.1,6.0,07:16:19,1455891379,18:07:40,1455930460,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1295
2888,2016-08-13,1471064400,84.3,70.9,75.9,86.4,70.9,76.3,67.4,76.5,0.05,100.0,8.33,['rain'],0.0,0.0,,12.4,236.0,1008.9,76.5,9.3,270.8,23.3,8.0,05:55:57,1471085757,19:56:30,1471136190,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs,1780
2889,2018-10-07,1538884800,87.2,69.5,78.1,88.3,69.5,78.6,62.6,60.18,0.0,,4.17,,0.0,0.0,21.9,13.9,57.6,1020.1,36.4,9.8,160.5,12.1,5.0,07:25:19,1538911519,19:06:44,1538953604,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,4078
2890,2020-08-16,1597561200,100.7,72.0,84.0,100.4,72.0,83.5,57.6,43.1,0.0,0.0,0.0,,0.0,0.0,19.7,18.4,210.8,1010.8,0.3,9.9,212.8,18.4,8.0,06:10:55,1597583455,19:32:31,1597631551,0.96,Clear,Clear conditions throughout the day.,clear-day,obs,6045
2891,2019-01-28,1548662400,60.4,44.5,52.3,60.4,43.4,52.1,45.0,76.35,0.0,,0.0,,0.0,0.0,,9.3,114.5,1017.8,8.4,9.4,386.3,33.4,6.0,07:18:21,1548688701,17:22:51,1548724971,0.79,Clear,Clear conditions throughout the day.,clear-day,obs,4428
2892,2020-12-13,1607835600,60.4,47.0,53.9,60.4,44.5,53.5,41.7,64.49,0.0,,0.0,,0.0,0.0,24.6,13.0,245.6,1014.3,21.3,9.8,168.4,6.7,4.0,07:12:04,1607861524,16:28:35,1607894915,1.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,6415
2893,2017-08-28,1503892800,72.6,51.2,61.6,72.6,51.2,61.6,51.7,73.2,0.0,0.0,0.0,,0.0,0.0,,9.2,75.6,1026.8,10.1,9.7,250.0,21.4,8.0,06:15:43,1503915343,19:32:56,1503963176,0.21,Clear,Clear conditions throughout the day.,clear-day,obs,2905
2894,2018-04-14,1523678400,80.9,60.1,68.3,81.1,60.1,68.3,55.0,63.8,0.0,0.0,0.0,,0.0,0.0,28.9,16.1,209.4,1014.0,0.0,9.9,271.8,23.5,8.0,06:24:27,1523701467,19:36:54,1523749014,0.99,Clear,Clear conditions throughout the day.,clear-day,obs,3617
2895,2020-04-19,1587279600,79.1,54.2,66.5,79.1,54.2,66.5,36.8,36.87,0.0,,0.0,,0.0,0.0,24.2,16.2,223.6,1013.3,3.8,9.9,391.6,21.1,10.0,06:01:14,1587301274,19:17:57,1587349077,0.95,Clear,Clear conditions throughout the day.,clear-day,obs,5669
2896,2017-03-24,1490338800,53.0,46.6,50.0,53.0,41.0,47.8,46.5,88.0,0.89,100.0,83.33,['rain'],0.0,0.0,32.8,20.8,144.2,1020.4,87.3,7.9,81.0,7.0,3.0,07:05:15,1490364315,19:25:49,1490408749,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs,2456
2897,2019-12-11,1576044000,60.8,45.1,51.2,60.8,39.4,48.3,37.2,60.84,0.0,,0.0,,0.0,0.0,30.5,16.1,31.8,1030.6,43.9,9.9,107.3,4.6,3.0,07:04:53,1576069493,17:22:24,1576106544,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs,5393
2898,2019-11-29,1575003600,80.8,52.6,65.1,80.1,52.6,65.1,54.2,71.23,0.0,,0.0,,0.0,0.0,,8.7,106.6,1020.8,0.0,9.9,315.3,13.6,6.0,07:00:36,1575028836,17:31:37,1575066697,0.05,Clear,Clear conditions throughout the day.,clear-day,obs,5239
2899,2016-10-31,1477897200,66.8,57.1,62.0,66.8,57.1,62.0,55.4,79.8,0.01,100.0,4.17,['rain'],0.0,0.0,25.0,12.4,215.4,1016.8,26.6,9.9,186.9,16.0,7.0,07:12:07,1477923127,18:01:05,1477962065,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,2006
2900,2015-03-10,1425960000,80.9,51.3,66.1,82.5,51.3,66.3,58.6,79.2,0.0,0.0,0.0,,0.0,0.0,25.3,15.6,129.6,1021.8,45.3,9.0,214.8,18.3,7.0,07:41:28,1425987688,19:29:03,1426030143,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,536
2901,2019-05-09,1557385200,63.0,58.7,60.3,63.0,58.7,60.3,52.0,73.9,0.0,0.0,0.0,,0.0,0.0,,6.8,179.8,1010.0,95.4,9.8,72.8,6.3,3.0,05:56:41,1557406601,19:43:31,1557456211,0.11,Overcast,Cloudy skies throughout the day.,cloudy,obs,4701
2902,2020-05-04,1588575600,79.6,59.9,70.2,79.6,59.9,70.2,54.9,59.82,0.0,,0.0,,0.0,0.0,19.7,9.9,152.9,1014.6,2.1,8.9,536.6,29.0,10.0,05:59:44,1588597184,19:39:15,1588646355,0.44,Clear,Clear conditions throughout the day.,clear-day,obs,5813
2903,2016-05-01,1462078800,80.1,62.3,70.3,82.5,62.3,70.4,64.3,82.4,0.01,100.0,4.17,['rain'],0.0,0.0,,8.5,189.0,1012.8,50.0,9.3,310.0,26.7,9.0,06:03:38,1462100618,19:43:58,1462149838,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,1503
2904,2015-02-20,1424412000,37.2,20.2,27.2,30.9,13.6,20.4,7.7,44.2,0.01,100.0,4.17,"['rain', 'snow']",0.0,0.0,21.9,12.2,97.5,1028.1,89.9,9.9,120.8,10.4,5.0,06:26:16,1424435176,17:36:15,1424475375,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,obs,166
2905,2019-01-07,1546848000,44.5,37.7,40.3,42.4,30.8,35.5,34.2,78.92,0.0,,4.17,,0.0,0.0,17.2,12.7,147.0,1017.9,74.6,9.9,91.8,3.3,3.0,07:55:23,1546876523,16:35:12,1546907712,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,4351
2906,2016-01-06,1452063600,39.2,32.0,35.2,37.0,22.0,29.2,29.4,80.1,0.0,0.0,0.0,,1.7,14.4,26.4,20.8,178.8,1013.8,71.0,9.2,77.8,6.8,3.0,07:09:03,1452089343,17:09:55,1452125395,0.94,Partially cloudy,Partly cloudy throughout the day.,snow,obs,1153
2907,2019-10-15,1571119200,70.1,36.5,52.4,70.1,29.7,50.4,29.2,44.97,0.0,,0.0,,0.0,0.0,,12.5,111.9,1020.4,0.0,9.9,334.8,15.7,6.0,07:51:53,1571147513,18:56:37,1571187397,0.52,Clear,Clear conditions throughout the day.,clear-day,obs,5110
2908,2015-09-24,1443070800,66.9,64.1,65.7,66.9,64.1,65.7,62.0,87.8,0.26,100.0,33.33,['rain'],0.0,0.0,,7.2,98.3,1023.2,93.6,8.3,54.0,4.8,2.0,07:01:40,1443096100,19:06:43,1443139603,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs,865
2909,2016-09-02,1472796000,82.1,61.4,70.4,80.2,61.4,70.2,49.5,50.7,0.0,0.0,0.0,,0.0,0.0,34.3,19.6,205.3,1012.2,69.8,9.9,183.4,15.7,6.0,06:28:40,1472819320,19:27:40,1472866060,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1850
2910,2019-09-26,1569481200,77.9,70.0,72.1,77.9,70.0,72.1,61.4,69.26,0.0,,0.0,,0.0,0.0,,8.8,173.9,1014.1,71.3,9.7,121.4,7.0,4.0,06:42:28,1569505348,18:43:09,1569548589,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,5055
2911,2017-07-19,1500444000,90.4,63.1,77.6,86.7,63.1,76.4,50.4,43.0,0.0,0.0,0.0,,0.0,0.0,30.6,20.7,110.0,1014.6,14.0,9.9,351.2,30.7,10.0,06:02:30,1500465750,20:17:24,1500517044,0.9,Clear,Clear conditions throughout the day.,clear-day,obs,2790
2912,2018-07-24,1532404800,85.2,70.8,76.7,88.5,70.8,77.4,66.7,71.9,0.0,0.0,0.0,,0.0,0.0,,14.1,72.5,1013.6,79.1,9.9,188.8,16.4,8.0,06:43:31,1532429011,20:50:28,1532479828,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3882
2913,2018-08-06,1533528000,91.7,72.4,81.6,97.0,72.4,84.5,71.0,72.15,0.0,,0.0,,0.0,0.0,20.8,7.6,264.6,1018.8,16.3,8.9,261.7,14.1,7.0,06:03:38,1533549818,20:08:48,1533600528,0.85,Clear,Clear conditions throughout the day.,clear-day,obs,3928
2914,2016-09-23,1474606800,92.3,75.5,83.4,96.6,75.5,86.6,72.0,71.2,0.0,0.0,0.0,,0.0,0.0,19.7,13.7,124.8,1012.7,34.4,9.9,223.8,19.3,8.0,07:23:15,1474633395,19:28:51,1474676931,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1915
2915,2015-10-15,1444881600,66.4,44.5,54.2,66.4,39.5,52.8,40.7,62.9,0.23,100.0,16.67,['rain'],0.0,0.0,36.5,27.2,238.0,1015.7,53.7,9.7,181.1,15.7,7.0,07:38:22,1444909102,18:46:14,1444949174,0.03,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,obs,920
2916,2020-01-02,1577944800,48.0,37.4,42.7,42.8,29.0,36.3,32.8,68.2,0.0,0.0,0.0,,0.0,0.0,30.9,18.4,214.8,1002.2,43.8,9.9,54.2,4.8,2.0,07:19:05,1577971145,16:31:07,1578004267,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,5405
2917,2016-04-08,1460091600,37.1,25.1,32.3,28.8,15.6,22.3,16.3,54.2,0.05,100.0,12.5,"['rain', 'snow']",0.0,0.0,37.9,29.9,312.9,1014.6,69.4,9.7,196.0,16.7,6.0,06:32:38,1460115158,19:43:01,1460162581,0.01,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,obs,1446
2918,2015-02-28,1425106800,69.3,55.9,61.8,69.3,55.9,61.8,41.7,48.2,0.0,0.0,0.0,,0.0,0.0,34.9,24.1,223.8,1008.5,32.2,9.9,208.5,18.1,8.0,06:52:42,1425131562,18:20:44,1425172844,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,189
2919,2015-05-23,1432357200,69.9,59.6,63.8,69.9,59.6,63.8,54.8,72.7,0.07,100.0,12.5,['rain'],0.0,0.0,18.3,12.6,139.9,1021.9,87.3,9.7,222.4,19.2,8.0,05:56:10,1432378570,20:25:54,1432430754,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,473
2920,2021-01-05,1609826400,71.1,44.3,58.5,71.1,44.3,58.3,45.5,63.3,0.0,0.0,0.0,,0.0,0.0,18.3,13.0,162.3,1019.0,36.8,9.9,128.4,11.1,6.0,07:28:14,1609853294,17:45:00,1609890300,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,6679
2921,2017-12-04,1512363600,64.2,43.2,53.0,64.2,42.8,52.7,46.9,81.9,0.0,0.0,0.0,,0.0,0.0,20.8,11.0,82.6,1024.0,20.0,8.0,144.7,12.5,6.0,07:23:48,1512390228,17:27:07,1512426427,0.51,Clear,Partly cloudy throughout the day.,clear-day,obs,3181
2922,2019-04-11,1554962400,66.8,45.7,57.8,66.8,40.9,57.4,9.6,14.9,0.0,0.0,0.0,,0.0,0.0,51.8,25.6,273.8,1004.9,6.8,9.3,345.1,29.9,10.0,06:42:32,1554986552,19:32:49,1555032769,0.18,Clear,Clear conditions throughout the day.,clear-day,obs,4644
2923,2020-06-26,1593144000,88.5,68.0,77.3,91.4,68.0,78.7,64.7,65.8,0.03,100.0,8.33,['rain'],0.0,0.0,22.4,12.8,220.6,1014.9,25.4,9.3,195.0,17.0,6.0,06:13:50,1593166430,21:15:48,1593220548,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,obs,5956
2924,2015-11-17,1447736400,78.5,59.0,68.3,78.5,59.0,68.3,61.3,79.9,0.0,0.0,0.0,,0.0,0.0,18.3,9.8,96.3,1019.8,13.1,9.7,128.8,11.1,6.0,07:08:06,1447762086,17:39:13,1447799953,0.16,Clear,Clear conditions throughout the day.,clear-day,obs,1016
2925,2018-11-21,1542787200,69.8,55.0,62.2,69.8,55.0,62.2,53.0,73.2,0.02,100.0,4.17,['rain'],0.0,0.0,,7.5,88.8,1019.4,41.8,6.5,125.2,11.0,6.0,06:30:53,1542810653,16:45:57,1542847557,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,4214
2926,2021-01-05,1609822800,33.9,31.0,32.2,26.2,22.5,24.8,27.0,80.8,0.0,0.0,0.0,,0.0,0.0,,10.3,333.5,1013.3,99.8,8.0,31.6,2.8,1.0,07:14:03,1609848843,16:27:01,1609882021,0.7,Overcast,Cloudy skies throughout the day.,cloudy,obs,6507
2927,2017-07-31,1501477200,83.9,65.9,74.1,85.7,65.9,74.6,61.9,66.5,0.0,0.0,0.0,,0.0,0.0,,11.4,219.0,1019.4,1.3,9.9,237.9,20.5,7.0,05:41:34,1501497694,20:18:56,1501550336,0.29,Clear,Clear conditions throughout the day.,clear-day,obs,2817
2928,2018-05-16,1526443200,74.1,62.6,68.4,74.1,62.6,68.4,62.5,81.8,0.16,100.0,8.33,['rain'],0.0,0.0,,6.6,149.0,1014.5,80.4,9.4,119.8,10.3,5.0,06:06:34,1526465194,20:32:41,1526517161,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,3705
2929,2016-07-05,1467702000,75.6,53.0,64.3,75.6,53.0,64.3,48.2,58.3,0.0,0.0,0.0,,0.0,0.0,21.9,12.0,179.3,1019.3,24.9,9.9,346.9,30.0,9.0,05:32:50,1467721970,21:01:11,1467777671,0.01,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,obs,1692
2930,2020-09-13,1599969600,94.4,59.9,72.2,95.6,59.9,72.4,59.3,65.9,0.0,0.0,0.0,,0.0,0.0,,11.1,154.6,1019.5,44.8,9.9,158.7,13.7,8.0,06:44:44,1599993884,19:16:32,1600038992,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,6157
2931,2019-02-20,1550656800,76.4,58.6,67.4,76.4,58.6,67.4,62.6,85.6,0.0,0.0,0.0,,0.0,0.0,,10.1,231.6,1013.7,9.2,9.6,199.9,17.4,9.0,06:59:23,1550681963,18:32:26,1550723546,0.51,Clear,Clear conditions throughout the day.,clear-day,obs,4490
2932,2016-03-16,1458104400,78.9,65.9,72.7,78.9,65.9,72.7,57.3,60.3,0.0,0.0,0.0,,0.0,0.0,20.8,14.8,87.5,1012.1,47.1,9.4,236.9,20.6,8.0,07:41:46,1458132106,19:43:21,1458175401,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,1368
2933,2018-01-28,1517115600,57.5,48.5,52.8,57.5,45.5,52.5,47.3,82.3,0.07,100.0,25.0,['rain'],0.0,0.0,20.8,9.5,123.8,1024.0,30.2,7.5,22.3,1.9,1.0,07:17:05,1517141825,17:22:38,1517178158,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,obs,3355
2934,2016-12-12,1481529600,58.2,49.4,53.3,58.2,46.9,53.1,45.4,75.0,0.0,0.0,0.0,,0.0,0.0,23.0,8.2,320.7,1019.9,50.4,9.5,115.8,9.9,5.0,06:56:14,1481554574,16:44:34,1481589874,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2114
2935,2019-07-15,1563163200,89.9,74.6,82.3,92.3,74.6,83.1,61.7,50.2,0.0,0.0,0.0,,0.0,0.0,16.1,8.1,189.4,1018.1,3.8,9.9,326.8,28.1,10.0,05:52:09,1563184329,20:32:23,1563237143,0.49,Clear,Clear conditions throughout the day.,clear-day,obs,4869
2936,2017-04-30,1493535600,87.7,57.9,71.6,84.1,57.9,70.7,29.7,23.4,0.0,0.0,0.0,,0.0,0.0,17.2,14.3,171.4,1016.8,7.6,9.9,346.6,29.8,10.0,06:02:05,1493557325,19:30:18,1493605818,0.11,Clear,Clear conditions throughout the day.,clear-day,obs,2544
2937,2019-12-12,1576130400,53.3,34.8,42.1,53.3,24.9,36.2,33.9,73.6,0.0,0.0,0.0,,0.0,0.0,29.4,19.9,185.8,1019.1,14.1,9.9,115.1,10.0,5.0,07:35:17,1576157717,17:23:52,1576193032,0.5,Clear,Clear conditions throughout the day.,clear-day,obs,5281
2938,2019-07-23,1563854400,74.2,68.0,71.4,74.2,68.0,71.4,67.6,88.1,0.69,100.0,29.17,['rain'],0.0,0.0,24.2,14.7,179.9,1010.0,74.4,9.6,69.5,6.0,3.0,05:45:31,1563875131,20:19:00,1563927540,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs,4886
2939,2020-05-09,1588996800,72.8,54.9,64.8,72.8,54.9,64.8,47.8,58.4,0.02,100.0,4.17,['rain'],0.0,0.0,20.8,10.3,183.3,1018.4,21.1,9.8,287.8,24.9,10.0,06:33:58,1589020438,20:14:45,1589069685,0.53,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,obs,5794
2940,2016-11-16,1479283200,60.8,39.1,49.7,60.8,36.9,48.8,36.8,64.6,0.0,0.0,0.0,,0.0,0.0,,8.1,229.9,1017.2,1.3,9.9,105.6,9.2,4.0,06:57:48,1479308268,16:50:24,1479343824,0.53,Clear,Clear conditions throughout the day.,clear-day,obs,2051
2941,2017-03-03,1488524400,61.1,30.6,44.0,61.1,21.8,39.3,1.9,20.1,0.0,0.0,0.0,,0.0,0.0,26.4,14.3,138.8,1021.2,36.0,9.9,210.7,18.4,7.0,06:29:27,1488547767,17:54:40,1488588880,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2401
2942,2018-04-24,1524546000,87.9,56.3,72.6,85.5,56.3,72.0,53.9,56.07,0.0,,0.0,,0.0,0.0,18.3,11.4,110.7,1015.6,13.4,9.9,465.8,23.5,9.0,06:58:19,1524571099,20:06:15,1524618375,0.34,Clear,Clear conditions throughout the day.,clear-day,obs,3640
2943,2018-11-17,1542430800,76.8,51.0,63.4,76.8,51.0,63.4,54.3,74.39,0.0,,0.0,,0.0,0.0,20.8,9.1,215.6,1019.7,8.0,9.9,222.1,13.6,5.0,06:43:45,1542455025,17:29:06,1542493746,0.34,Clear,Clear conditions throughout the day.,clear-day,obs,4185
2944,2020-12-17,1608192000,50.4,44.5,47.1,50.4,36.7,42.3,41.0,79.5,0.04,,20.83,,0.0,0.0,33.5,19.9,189.3,1012.7,91.1,9.6,26.5,1.0,1.0,07:51:06,1608220266,16:19:32,1608250772,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,obs,6442
2945,2016-03-19,1458363600,67.3,53.9,61.6,67.3,53.9,61.6,56.8,84.7,0.12,100.0,16.67,['rain'],0.0,0.0,26.4,17.9,136.8,1013.5,87.1,9.1,87.8,7.6,3.0,07:04:32,1458389072,19:11:28,1458432688,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs,1387
2946,2015-07-16,1437022800,93.3,77.6,85.1,103.4,77.6,90.4,72.8,68.1,0.0,0.0,0.0,,0.0,0.0,25.3,16.2,199.0,1008.8,12.7,9.9,187.2,16.2,5.0,06:05:44,1437044744,20:43:08,1437097388,0.0,Clear,Clear conditions throughout the day.,clear-day,obs,648
2947,2017-11-23,1511413200,43.1,30.9,36.4,35.7,24.6,29.6,26.1,66.2,0.0,0.0,0.0,,0.0,0.0,24.2,17.1,210.6,1016.8,55.6,9.9,100.9,8.5,5.0,07:46:33,1511441193,17:15:26,1511475326,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3210
2948,2020-07-28,1595908800,90.6,76.6,81.6,103.1,76.6,86.0,74.8,81.1,0.29,100.0,16.67,['rain'],0.0,0.0,,11.3,122.4,1019.0,22.6,8.6,209.6,18.2,10.0,06:51:19,1595933479,20:19:16,1595981956,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs,6012
2949,2017-07-02,1498968000,90.2,77.2,83.7,96.3,77.2,88.3,72.6,70.4,0.0,0.0,0.0,,0.0,0.0,,11.1,194.1,1016.4,19.4,9.8,271.7,23.2,8.0,05:49:43,1498988983,20:27:59,1499041679,0.32,Clear,Clear conditions throughout the day.,clear-day,obs,2728
2950,2016-08-18,1471500000,82.7,55.6,69.3,80.5,55.6,69.1,41.7,38.9,0.04,100.0,8.33,['rain'],0.0,0.0,36.9,13.9,202.4,1010.9,3.3,9.7,325.0,28.0,10.0,06:27:43,1471523263,19:44:29,1471571069,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,rain,obs,1807
2951,2015-09-15,1442300400,79.2,68.0,72.8,79.2,68.0,72.8,65.7,79.0,0.92,100.0,37.5,['rain'],0.0,0.0,20.8,13.9,146.4,1010.0,96.2,7.7,259.8,22.4,9.0,06:36:43,1442324203,19:00:40,1442368840,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs,832
2952,2020-02-09,1581235200,50.0,28.2,39.5,45.9,25.1,37.0,28.3,65.43,0.0,,0.0,,0.0,0.0,,13.8,179.7,1029.4,2.2,9.9,118.0,8.5,4.0,07:09:09,1581260949,17:12:54,1581297174,0.5,Clear,Clear conditions throughout the day.,clear-day,obs,5517
2953,2017-02-27,1488171600,61.5,31.9,47.3,61.5,25.9,46.1,29.4,52.2,0.0,0.0,0.0,,0.0,0.0,16.1,8.1,93.1,1027.0,23.6,9.9,130.0,11.4,6.0,06:57:56,1488196676,18:20:09,1488237609,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,2378
2954,2015-11-11,1447228800,60.9,43.1,51.5,60.9,42.1,51.3,43.0,73.5,0.0,0.0,0.0,,0.0,0.0,,10.8,197.9,1028.0,10.2,9.8,158.3,13.6,6.0,06:45:25,1447253125,17:01:31,1447290091,1.0,Clear,Clear conditions throughout the day.,clear-day,obs,998
2955,2019-10-30,1572408000,62.7,52.1,57.4,62.7,52.1,57.4,55.2,92.31,0.35,,41.67,,0.0,0.0,,5.1,71.8,1017.7,19.9,7.3,54.1,2.3,1.0,07:53:00,1572436380,18:31:42,1572474702,0.04,Rain,Clear conditions throughout the day with rain.,rain,obs,5147
2956,2018-08-27,1535353200,103.6,83.8,94.3,98.2,83.5,91.4,48.7,23.55,0.0,,0.0,,0.0,0.0,20.5,12.8,199.7,1007.2,26.8,9.9,293.9,25.4,9.0,05:59:16,1535374756,19:00:15,1535421615,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs,3990
